user_id, gender, age, country, subscription_type, listening_time, songs_played_per_day, skip_rate, device_type, ads_listened_per_week, offline_listening, is_churned
   4199, Other ,  18, US     , Premium          ,             27,                   83,      0.47, Desktop    ,                     0,                 1, Yes
   4200, Other ,  28, CA     , Student          ,             21,                   61,      0.26, Mobile     ,                     0,                 1, Yes
   4201, Other ,  59, FR     , Student          ,            251,                   77,      0.1 , Mobile     ,                     0,                 1, Yes
   4202, Male  ,  45, PK     , Family           ,            284,                   90,      0.48, Web        ,                     0,                 1, No
   4203, Male  ,  57, US     , Family           ,            226,                   55,      0.6 , Mobile     ,                     0,                 1, No
   4204, Other ,  22, FR     , Free             ,            239,                   73,      0.46, Web        ,                    45,                 0, Yes
   4205, Male  ,  28, AU     , Family           ,            229,                   12,      0.48, Desktop    ,                     0,                 1, No
   4206, Female,  37, UK     , Student          ,            213,                   40,      0.57, Desktop    ,                     0,                 1, No
   4207, Male  ,  35, PK     , Family           ,             90,                   37,      0.21, Mobile     ,                     0,                 1, No
   4208, Female,  57, FR     , Premium          ,             18,                   62,      0.47, Mobile     ,                     0,                 1, No
   4209, Male  ,  17, UK     , Family           ,             48,                   44,      0.59, Web        ,                     0,                 1, Yes
   4210, Other ,  30, AU     , Family           ,             76,                    5,      0.2 , Mobile     ,                     0,                 1, Yes
   4211, Female,  33, DE     , Premium          ,            202,                   21,      0.51, Web        ,                     0,                 1, Yes
   4212, Male  ,  49, PK     , Student          ,            207,                   85,      0.39, Web        ,                     0,                 1, No
   4213, Male  ,  25, UK     , Premium          ,            115,                   35,      0.21, Mobile     ,                     0,                 1, No
   4214, Other ,  41, DE     , Premium          ,            263,                   76,      0.56, Mobile     ,                     0,                 1, No
   4215, Other ,  39, IN     , Free             ,             77,                   64,      0.34, Web        ,                    37,                 0, Yes
   4216, Male  ,  47, AU     , Premium          ,            115,                   90,      0.24, Web        ,                     0,                 1, No
   4217, Female,  59, IN     , Student          ,            286,                   68,      0.46, Desktop    ,                     0,                 1, No
   4218, Male  ,  25, FR     , Student          ,             68,                   37,      0.2 , Desktop    ,                     0,                 1, Yes
   4219, Male  ,  50, IN     , Premium          ,            252,                   22,      0.41, Web        ,                     0,                 1, No
   4220, Female,  29, IN     , Family           ,            181,                   86,      0.5 , Desktop    ,                     0,                 1, Yes
   4221, Female,  39, DE     , Student          ,            150,                   12,      0.16, Desktop    ,                     0,                 1, No
   4222, Male  ,  25, CA     , Premium          ,            166,                    8,      0.56, Web        ,                     0,                 1, No
   4223, Male  ,  49, UK     , Family           ,            253,                   75,      0.13, Mobile     ,                     0,                 1, Yes
   4224, Male  ,  50, PK     , Family           ,             45,                   83,      0.18, Desktop    ,                     0,                 1, No
   4225, Female,  36, FR     , Free             ,             72,                   65,      0.43, Mobile     ,                    24,                 0, No
   4226, Female,  56, UK     , Free             ,            198,                   28,      0.0 , Web        ,                    24,                 0, No
   4227, Female,  37, UK     , Free             ,             16,                   43,      0.39, Mobile     ,                    43,                 0, No
   4228, Other ,  44, FR     , Family           ,            170,                   32,      0.3 , Mobile     ,                     0,                 1, Yes
   4229, Other ,  42, AU     , Family           ,             68,                   19,      0.4 , Desktop    ,                     0,                 1, Yes
   4230, Female,  19, US     , Premium          ,            218,                   18,      0.46, Desktop    ,                     0,                 1, No
   4231, Female,  52, FR     , Student          ,            124,                   59,      0.41, Desktop    ,                     0,                 1, No
   4232, Female,  37, AU     , Family           ,            133,                   67,      0.17, Desktop    ,                     0,                 1, No
   4233, Other ,  26, DE     , Premium          ,            137,                   58,      0.36, Web        ,                     0,                 1, Yes
   4234, Female,  58, UK     , Premium          ,            293,                   99,      0.31, Mobile     ,                     0,                 1, Yes
   4235, Female,  52, AU     , Family           ,             18,                    4,      0.12, Web        ,                     0,                 1, No
   4236, Male  ,  42, PK     , Student          ,             42,                   34,      0.6 , Web        ,                     0,                 1, Yes
   4237, Other ,  56, UK     , Free             ,            125,                   81,      0.08, Web        ,                    17,                 0, No
   4238, Male  ,  47, CA     , Family           ,            266,                   52,      0.54, Desktop    ,                     0,                 1, Yes
   4239, Female,  31, CA     , Student          ,             13,                   70,      0.34, Desktop    ,                     0,                 1, No
   4240, Female,  41, CA     , Student          ,             57,                   72,      0.09, Desktop    ,                     0,                 1, Yes
   4241, Female,  47, FR     , Premium          ,             23,                   66,      0.59, Desktop    ,                     0,                 1, Yes
   4242, Female,  25, AU     , Free             ,            108,                   53,      0.14, Web        ,                    30,                 0, No
   4243, Male  ,  20, PK     , Free             ,            102,                   85,      0.09, Mobile     ,                    39,                 0, No
   4244, Other ,  16, FR     , Family           ,             91,                   79,      0.53, Mobile     ,                     0,                 1, No
   4245, Male  ,  34, PK     , Premium          ,             74,                   40,      0.01, Desktop    ,                     0,                 1, No
   4246, Other ,  24, CA     , Free             ,            171,                   38,      0.28, Web        ,                    43,                 0, No
   4247, Female,  44, DE     , Free             ,            197,                   85,      0.39, Web        ,                    18,                 0, No
   4248, Female,  36, AU     , Premium          ,            203,                   72,      0.19, Web        ,                     0,                 1, No
   4249, Other ,  30, FR     , Free             ,            106,                   25,      0.57, Web        ,                    11,                 0, Yes
   4250, Other ,  42, AU     , Free             ,            225,                    8,      0.32, Web        ,                     8,                 0, No
   4251, Male  ,  25, AU     , Premium          ,            280,                   26,      0.42, Desktop    ,                     0,                 1, No
   4252, Other ,  58, US     , Family           ,             78,                   87,      0.0 , Desktop    ,                     0,                 1, No
   4253, Other ,  53, DE     , Student          ,            176,                    6,      0.51, Web        ,                     0,                 1, No
   4254, Other ,  23, IN     , Premium          ,            287,                   64,      0.05, Mobile     ,                     0,                 1, No
   4255, Other ,  23, US     , Family           ,             42,                   31,      0.32, Desktop    ,                     0,                 1, No
   4256, Other ,  25, AU     , Premium          ,            272,                   94,      0.23, Mobile     ,                     0,                 1, No
   4257, Male  ,  46, AU     , Premium          ,             10,                   99,      0.18, Mobile     ,                     0,                 1, Yes
   4258, Other ,  49, FR     , Premium          ,            203,                   79,      0.35, Web        ,                     0,                 1, Yes
   4259, Female,  56, CA     , Student          ,            123,                   71,      0.5 , Desktop    ,                     0,                 1, No
   4260, Other ,  56, FR     , Family           ,            115,                   34,      0.59, Desktop    ,                     0,                 1, Yes
   4261, Male  ,  50, DE     , Family           ,            227,                   30,      0.04, Mobile     ,                     0,                 1, No
   4262, Female,  48, AU     , Premium          ,             40,                    8,      0.29, Mobile     ,                     0,                 1, Yes
   4263, Other ,  30, CA     , Student          ,            179,                   61,      0.4 , Desktop    ,                     0,                 1, Yes
   4264, Female,  23, FR     , Student          ,            290,                   74,      0.19, Desktop    ,                     0,                 1, No
   4265, Other ,  50, AU     , Free             ,             57,                   91,      0.21, Desktop    ,                    13,                 0, No
   4266, Female,  57, CA     , Premium          ,             10,                   72,      0.43, Desktop    ,                     0,                 1, No
   4267, Other ,  26, IN     , Free             ,             88,                   91,      0.25, Mobile     ,                    33,                 0, Yes
   4268, Female,  18, AU     , Student          ,            237,                   76,      0.57, Mobile     ,                     0,                 1, No
   4269, Other ,  28, DE     , Student          ,            268,                   39,      0.42, Web        ,                     0,                 1, No
   4270, Male  ,  54, US     , Family           ,            100,                   23,      0.44, Web        ,                     0,                 1, No
   4271, Female,  36, CA     , Premium          ,             83,                   71,      0.08, Mobile     ,                     0,                 1, No
   4272, Female,  28, US     , Family           ,            177,                   26,      0.22, Desktop    ,                     0,                 1, No
   4273, Other ,  40, UK     , Premium          ,            146,                   93,      0.52, Desktop    ,                     0,                 1, No
   4274, Other ,  19, UK     , Premium          ,            182,                    2,      0.53, Desktop    ,                     0,                 1, Yes
   4275, Female,  33, CA     , Premium          ,            180,                   32,      0.34, Desktop    ,                     0,                 1, No
   4276, Female,  52, PK     , Premium          ,             64,                   78,      0.46, Desktop    ,                     0,                 1, No
   4277, Male  ,  23, FR     , Free             ,            115,                   85,      0.16, Web        ,                    23,                 0, Yes
   4278, Other ,  34, AU     , Free             ,            101,                   26,      0.19, Mobile     ,                    46,                 0, No
   4279, Male  ,  22, PK     , Student          ,            185,                   11,      0.17, Mobile     ,                     0,                 1, No
   4280, Other ,  36, DE     , Student          ,             80,                   21,      0.2 , Web        ,                     0,                 1, No
   4281, Male  ,  52, US     , Free             ,            260,                   11,      0.12, Web        ,                    11,                 0, No
   4282, Other ,  21, FR     , Free             ,            269,                   86,      0.16, Mobile     ,                    43,                 0, Yes
   4283, Female,  30, PK     , Free             ,            141,                    1,      0.49, Web        ,                    13,                 0, No
   4284, Female,  51, FR     , Family           ,            291,                   72,      0.33, Desktop    ,                     0,                 1, No
   4285, Male  ,  18, IN     , Student          ,            111,                   14,      0.6 , Mobile     ,                     0,                 1, No
   4286, Other ,  43, AU     , Premium          ,            187,                   75,      0.54, Desktop    ,                     0,                 1, No
   4287, Male  ,  45, AU     , Free             ,            202,                   21,      0.14, Mobile     ,                    41,                 0, Yes
   4288, Other ,  31, PK     , Free             ,             82,                   54,      0.47, Web        ,                     6,                 0, No
   4289, Female,  20, AU     , Free             ,            286,                   53,      0.45, Desktop    ,                    46,                 0, Yes
   4290, Female,  23, UK     , Family           ,            128,                   82,      0.36, Desktop    ,                     0,                 1, No
   4291, Other ,  18, CA     , Free             ,            235,                   36,      0.19, Desktop    ,                    25,                 0, No
   4292, Other ,  45, FR     , Free             ,            102,                   77,      0.1 , Mobile     ,                    22,                 0, No
   4293, Male  ,  22, AU     , Family           ,            149,                   91,      0.48, Desktop    ,                     0,                 1, No
   4294, Female,  50, AU     , Family           ,            215,                   46,      0.54, Web        ,                     0,                 1, No
   4295, Other ,  49, PK     , Premium          ,             66,                   25,      0.27, Mobile     ,                     0,                 1, No
   4296, Female,  50, CA     , Free             ,            272,                   60,      0.32, Desktop    ,                     5,                 0, No
   4297, Male  ,  43, DE     , Family           ,            194,                   21,      0.26, Desktop    ,                     0,                 1, No
   4298, Male  ,  25, AU     , Family           ,             38,                   38,      0.46, Mobile     ,                     0,                 1, No
   4299, Female,  22, DE     , Free             ,            247,                   57,      0.42, Desktop    ,                    31,                 0, Yes
   4300, Male  ,  18, AU     , Family           ,            109,                   93,      0.45, Mobile     ,                     0,                 1, No
   4301, Female,  52, CA     , Premium          ,            145,                   90,      0.14, Desktop    ,                     0,                 1, No
   4302, Male  ,  26, CA     , Premium          ,            148,                   91,      0.01, Web        ,                     0,                 1, No
   4303, Other ,  26, UK     , Premium          ,            244,                   12,      0.3 , Desktop    ,                     0,                 1, No
   4304, Other ,  41, CA     , Family           ,            192,                   81,      0.43, Desktop    ,                     0,                 1, No
   4305, Male  ,  33, US     , Family           ,            236,                   64,      0.34, Web        ,                     0,                 1, No
   4306, Other ,  19, AU     , Free             ,             46,                   22,      0.11, Mobile     ,                    48,                 0, No
   4307, Male  ,  22, DE     , Free             ,            282,                   31,      0.6 , Desktop    ,                     6,                 0, No
   4308, Male  ,  49, DE     , Family           ,            286,                   60,      0.57, Mobile     ,                     0,                 1, No
   4309, Male  ,  46, IN     , Family           ,             49,                   74,      0.2 , Desktop    ,                     0,                 1, Yes
   4310, Female,  59, FR     , Premium          ,             25,                   41,      0.42, Mobile     ,                     0,                 1, Yes
   4311, Other ,  22, IN     , Student          ,             40,                   98,      0.44, Desktop    ,                     0,                 1, No
   4312, Male  ,  18, US     , Student          ,            131,                   10,      0.3 , Web        ,                     0,                 1, No
   4313, Male  ,  30, US     , Free             ,            103,                   11,      0.25, Desktop    ,                    24,                 0, No
   4314, Female,  38, US     , Student          ,            180,                   77,      0.08, Desktop    ,                     0,                 1, No
   4315, Female,  28, AU     , Student          ,             45,                   97,      0.39, Mobile     ,                     0,                 1, No
   4316, Female,  26, PK     , Premium          ,             13,                   39,      0.31, Web        ,                     0,                 1, No
   4317, Male  ,  30, UK     , Family           ,            154,                   77,      0.29, Desktop    ,                     0,                 1, No
   4318, Male  ,  24, PK     , Premium          ,             52,                   86,      0.28, Desktop    ,                     0,                 1, No
   4319, Other ,  28, FR     , Family           ,            292,                    5,      0.41, Mobile     ,                     0,                 1, No
   4320, Male  ,  18, DE     , Family           ,            182,                   90,      0.13, Desktop    ,                     0,                 1, Yes
   4321, Male  ,  21, FR     , Family           ,             24,                   63,      0.26, Desktop    ,                     0,                 1, No
   4322, Female,  27, US     , Family           ,            167,                   79,      0.07, Desktop    ,                     0,                 1, No
   4323, Male  ,  55, PK     , Family           ,            139,                    7,      0.06, Mobile     ,                     0,                 1, Yes
   4324, Male  ,  35, IN     , Family           ,             53,                   73,      0.18, Desktop    ,                     0,                 1, No
   4325, Male  ,  38, FR     , Premium          ,            253,                   47,      0.38, Web        ,                     0,                 1, No
   4326, Male  ,  24, FR     , Premium          ,             25,                   98,      0.5 , Web        ,                     0,                 1, No
   4327, Other ,  33, AU     , Student          ,             31,                   97,      0.26, Desktop    ,                     0,                 1, Yes
   4328, Male  ,  31, FR     , Family           ,            150,                   43,      0.44, Web        ,                     0,                 1, Yes
   4329, Other ,  57, AU     , Premium          ,            123,                    8,      0.57, Web        ,                     0,                 1, No
   4330, Male  ,  45, DE     , Premium          ,            248,                   14,      0.45, Mobile     ,                     0,                 1, No
   4331, Other ,  53, FR     , Free             ,            167,                    2,      0.1 , Mobile     ,                    34,                 0, No
   4332, Other ,  45, DE     , Free             ,            219,                   68,      0.6 , Desktop    ,                    45,                 0, No
   4333, Male  ,  33, AU     , Free             ,            160,                   40,      0.03, Web        ,                    18,                 0, No
   4334, Other ,  16, IN     , Student          ,             60,                   12,      0.19, Desktop    ,                     0,                 1, No
   4335, Female,  36, PK     , Family           ,            211,                   48,      0.42, Mobile     ,                     0,                 1, Yes
   4336, Other ,  28, UK     , Student          ,             63,                   82,      0.17, Desktop    ,                     0,                 1, Yes
   4337, Female,  28, US     , Premium          ,            114,                   23,      0.09, Desktop    ,                     0,                 1, No
   4338, Male  ,  49, PK     , Student          ,            274,                   38,      0.1 , Desktop    ,                     0,                 1, No
   4339, Other ,  59, PK     , Student          ,             97,                   35,      0.01, Mobile     ,                     0,                 1, No
   4340, Male  ,  53, US     , Premium          ,            244,                   82,      0.31, Mobile     ,                     0,                 1, No
   4341, Other ,  34, DE     , Premium          ,            286,                   56,      0.19, Desktop    ,                     0,                 1, No
   4342, Female,  20, US     , Free             ,            133,                   65,      0.04, Desktop    ,                    29,                 0, No
   4343, Male  ,  35, DE     , Premium          ,            199,                   91,      0.02, Mobile     ,                     0,                 1, No
   4344, Female,  16, UK     , Premium          ,            117,                   56,      0.0 , Web        ,                     0,                 1, Yes
   4345, Female,  42, AU     , Student          ,            233,                   94,      0.37, Web        ,                     0,                 1, No
   4346, Male  ,  39, FR     , Free             ,            132,                   69,      0.58, Web        ,                    31,                 0, No
   4347, Male  ,  31, PK     , Premium          ,             79,                   17,      0.3 , Desktop    ,                     0,                 1, No
   4348, Other ,  32, DE     , Student          ,            115,                   56,      0.01, Mobile     ,                     0,                 1, No
   4349, Male  ,  16, CA     , Premium          ,            214,                    6,      0.15, Web        ,                     0,                 1, Yes
   4350, Male  ,  51, CA     , Free             ,            165,                   81,      0.54, Mobile     ,                    20,                 0, No
   4351, Other ,  59, US     , Family           ,             85,                   79,      0.09, Mobile     ,                     0,                 1, No
   4352, Other ,  45, PK     , Free             ,             90,                   29,      0.06, Desktop    ,                    14,                 0, Yes
   4353, Male  ,  44, IN     , Premium          ,            208,                    2,      0.51, Mobile     ,                     0,                 1, No
   4354, Other ,  50, PK     , Premium          ,             94,                   89,      0.33, Web        ,                     0,                 1, No
   4355, Female,  25, PK     , Free             ,            251,                   68,      0.28, Web        ,                    14,                 0, No
   4356, Other ,  31, AU     , Family           ,            268,                   16,      0.49, Desktop    ,                     0,                 1, No
   4357, Female,  55, PK     , Free             ,            133,                   75,      0.39, Desktop    ,                    10,                 0, No
   4358, Female,  43, UK     , Family           ,            124,                   16,      0.49, Mobile     ,                     0,                 1, No
   4359, Female,  51, IN     , Free             ,             17,                    2,      0.39, Desktop    ,                    18,                 0, No
   4360, Other ,  33, AU     , Family           ,            167,                   99,      0.22, Desktop    ,                     0,                 1, No
   4361, Female,  47, UK     , Student          ,             98,                    3,      0.0 , Web        ,                     0,                 1, No
   4362, Male  ,  45, PK     , Free             ,             93,                   83,      0.04, Web        ,                    32,                 0, No
   4363, Female,  58, CA     , Student          ,            159,                    4,      0.14, Desktop    ,                     0,                 1, Yes
   4364, Female,  32, US     , Premium          ,            147,                   88,      0.15, Web        ,                     0,                 1, No
   4365, Female,  22, PK     , Student          ,            151,                   30,      0.06, Desktop    ,                     0,                 1, No
   4366, Female,  47, CA     , Free             ,            105,                   30,      0.51, Mobile     ,                     5,                 0, No
   4367, Other ,  40, US     , Student          ,            296,                   57,      0.14, Desktop    ,                     0,                 1, No
   4368, Male  ,  40, CA     , Student          ,            131,                   37,      0.47, Mobile     ,                     0,                 1, No
   4369, Other ,  34, PK     , Family           ,             47,                   28,      0.17, Web        ,                     0,                 1, No
   4370, Female,  57, PK     , Premium          ,            129,                   78,      0.54, Mobile     ,                     0,                 1, No
   4371, Other ,  30, AU     , Family           ,            217,                   27,      0.33, Web        ,                     0,                 1, Yes
   4372, Other ,  54, FR     , Premium          ,            280,                   18,      0.56, Desktop    ,                     0,                 1, No
   4373, Other ,  36, AU     , Family           ,            108,                   15,      0.04, Desktop    ,                     0,                 1, Yes
   4374, Female,  19, FR     , Family           ,            262,                   97,      0.6 , Web        ,                     0,                 1, No
   4375, Female,  57, AU     , Student          ,            287,                   73,      0.41, Mobile     ,                     0,                 1, No
   4376, Other ,  18, US     , Student          ,            118,                   66,      0.4 , Web        ,                     0,                 1, Yes
   4377, Female,  25, CA     , Family           ,             93,                   87,      0.14, Mobile     ,                     0,                 1, No
   4378, Male  ,  50, AU     , Premium          ,            139,                   97,      0.12, Mobile     ,                     0,                 1, No
   4379, Male  ,  16, FR     , Free             ,            259,                   88,      0.19, Desktop    ,                    12,                 0, No
   4380, Female,  18, AU     , Family           ,             98,                   65,      0.05, Desktop    ,                     0,                 1, Yes
   4381, Female,  45, AU     , Family           ,             61,                   77,      0.21, Mobile     ,                     0,                 1, No
   4382, Other ,  45, FR     , Premium          ,             81,                   70,      0.43, Web        ,                     0,                 1, Yes
   4383, Male  ,  46, PK     , Free             ,            204,                   80,      0.25, Desktop    ,                    47,                 0, No
   4384, Female,  49, US     , Free             ,            158,                   44,      0.09, Desktop    ,                    34,                 0, Yes
   4385, Female,  21, FR     , Free             ,            174,                    8,      0.08, Mobile     ,                    14,                 0, Yes
   4386, Male  ,  46, DE     , Student          ,             72,                   22,      0.19, Desktop    ,                     0,                 1, No
   4387, Male  ,  32, FR     , Student          ,             22,                   81,      0.41, Mobile     ,                     0,                 1, No
   4388, Other ,  38, DE     , Family           ,            118,                   72,      0.22, Mobile     ,                     0,                 1, No
   4389, Male  ,  21, FR     , Free             ,            292,                   83,      0.3 , Desktop    ,                    44,                 0, Yes
   4390, Other ,  27, DE     , Free             ,            261,                    9,      0.12, Web        ,                    48,                 0, No
   4391, Female,  35, AU     , Student          ,             15,                   33,      0.59, Desktop    ,                     0,                 1, No
   4392, Other ,  48, AU     , Free             ,             92,                   61,      0.27, Mobile     ,                    46,                 0, No
   4393, Female,  52, DE     , Family           ,             50,                   55,      0.35, Mobile     ,                     0,                 1, No
   4394, Female,  58, IN     , Premium          ,            144,                   54,      0.33, Web        ,                     0,                 1, No
   4395, Female,  32, PK     , Free             ,            137,                   88,      0.21, Mobile     ,                    35,                 0, No
   4396, Male  ,  28, PK     , Family           ,            195,                   78,      0.38, Web        ,                     0,                 1, Yes
   4397, Male  ,  41, IN     , Free             ,             61,                    1,      0.39, Mobile     ,                    16,                 0, Yes
   4398, Female,  53, AU     , Family           ,            297,                    2,      0.37, Mobile     ,                     0,                 1, No
   4399, Male  ,  47, FR     , Student          ,             73,                   34,      0.4 , Web        ,                     0,                 1, No
   4400, Female,  34, US     , Premium          ,            117,                   53,      0.41, Desktop    ,                     0,                 1, No
   4401, Male  ,  45, CA     , Free             ,            243,                   39,      0.31, Desktop    ,                    47,                 0, No
   4402, Female,  19, UK     , Premium          ,            150,                   88,      0.59, Web        ,                     0,                 1, No
   4403, Male  ,  47, DE     , Premium          ,            157,                   62,      0.06, Desktop    ,                     0,                 1, No
   4404, Male  ,  45, CA     , Free             ,            201,                   39,      0.51, Mobile     ,                    13,                 0, No
   4405, Other ,  24, PK     , Premium          ,            211,                   74,      0.15, Desktop    ,                     0,                 1, No
   4406, Other ,  45, FR     , Free             ,            290,                   27,      0.47, Mobile     ,                    29,                 0, Yes
   4407, Male  ,  30, US     , Student          ,            150,                   99,      0.5 , Desktop    ,                     0,                 1, No
   4408, Female,  57, CA     , Family           ,             97,                   30,      0.33, Web        ,                     0,                 1, Yes
   4409, Other ,  50, PK     , Student          ,             60,                   93,      0.34, Desktop    ,                     0,                 1, No
   4410, Female,  52, CA     , Family           ,             20,                   60,      0.6 , Web        ,                     0,                 1, No
   4411, Female,  24, AU     , Premium          ,            249,                    5,      0.53, Web        ,                     0,                 1, Yes
   4412, Female,  59, PK     , Student          ,             48,                   37,      0.29, Mobile     ,                     0,                 1, Yes
   4413, Other ,  23, US     , Student          ,            180,                   63,      0.01, Mobile     ,                     0,                 1, No
   4414, Other ,  36, CA     , Family           ,            194,                   91,      0.07, Web        ,                     0,                 1, Yes
   4415, Female,  27, IN     , Free             ,            250,                   24,      0.38, Mobile     ,                     6,                 0, No
   4416, Female,  21, DE     , Free             ,            195,                   55,      0.07, Desktop    ,                    43,                 0, Yes
   4417, Male  ,  33, IN     , Premium          ,            262,                   60,      0.31, Desktop    ,                     0,                 1, No
   4418, Female,  28, IN     , Family           ,            249,                   78,      0.24, Web        ,                     0,                 1, No
   4419, Other ,  43, US     , Family           ,            177,                   66,      0.24, Desktop    ,                     0,                 1, No
   4420, Other ,  49, US     , Student          ,            101,                   39,      0.39, Desktop    ,                     0,                 1, No
   4421, Female,  23, AU     , Student          ,             84,                   23,      0.04, Web        ,                     0,                 1, No
   4422, Female,  49, PK     , Family           ,            255,                   88,      0.44, Web        ,                     0,                 1, No
   4423, Female,  23, CA     , Free             ,            234,                   87,      0.27, Desktop    ,                    25,                 0, No
   4424, Other ,  46, DE     , Student          ,            149,                   83,      0.56, Desktop    ,                     0,                 1, Yes
   4425, Male  ,  53, IN     , Free             ,            289,                   55,      0.25, Desktop    ,                    46,                 0, No
   4426, Male  ,  17, PK     , Student          ,            266,                   28,      0.47, Desktop    ,                     0,                 1, Yes
   4427, Other ,  35, PK     , Family           ,            214,                   29,      0.27, Mobile     ,                     0,                 1, No
   4428, Male  ,  48, IN     , Family           ,            176,                   65,      0.11, Mobile     ,                     0,                 1, No
   4429, Female,  22, UK     , Premium          ,             36,                   32,      0.44, Web        ,                     0,                 1, No
   4430, Male  ,  22, IN     , Free             ,            291,                   43,      0.14, Desktop    ,                     7,                 0, Yes
   4431, Other ,  30, AU     , Premium          ,            176,                   68,      0.56, Mobile     ,                     0,                 1, No
   4432, Female,  17, IN     , Student          ,            108,                   17,      0.17, Mobile     ,                     0,                 1, No
   4433, Male  ,  58, DE     , Family           ,            232,                   15,      0.01, Mobile     ,                     0,                 1, No
   4434, Female,  58, DE     , Student          ,             13,                   78,      0.43, Mobile     ,                     0,                 1, No
   4435, Other ,  26, US     , Family           ,            279,                   39,      0.45, Web        ,                     0,                 1, No
   4436, Other ,  39, IN     , Family           ,             45,                   47,      0.53, Mobile     ,                     0,                 1, No
   4437, Male  ,  52, CA     , Free             ,            153,                   97,      0.39, Desktop    ,                    48,                 0, No
   4438, Male  ,  34, IN     , Free             ,            203,                   56,      0.04, Web        ,                    19,                 0, No
   4439, Other ,  31, US     , Family           ,            258,                   75,      0.38, Desktop    ,                     0,                 1, No
   4440, Male  ,  21, UK     , Premium          ,            279,                   45,      0.16, Web        ,                     0,                 1, No
   4441, Other ,  57, US     , Free             ,            106,                   47,      0.4 , Web        ,                    20,                 0, Yes
   4442, Male  ,  33, DE     , Premium          ,            101,                   72,      0.19, Mobile     ,                     0,                 1, No
   4443, Female,  31, US     , Premium          ,             23,                   76,      0.55, Desktop    ,                     0,                 1, No
   4444, Male  ,  17, AU     , Student          ,             85,                   66,      0.49, Web        ,                     0,                 1, No
   4445, Female,  19, CA     , Free             ,            150,                   20,      0.34, Mobile     ,                    39,                 0, No
   4446, Other ,  56, PK     , Family           ,             12,                   66,      0.56, Web        ,                     0,                 1, Yes
   4447, Female,  52, CA     , Family           ,             38,                   85,      0.23, Web        ,                     0,                 1, Yes
   4448, Other ,  48, DE     , Student          ,             44,                   68,      0.2 , Web        ,                     0,                 1, No
   4449, Other ,  58, AU     , Family           ,             75,                   20,      0.05, Web        ,                     0,                 1, No
   4450, Other ,  22, PK     , Family           ,            161,                   78,      0.29, Desktop    ,                     0,                 1, Yes
   4451, Male  ,  22, US     , Student          ,             66,                   52,      0.52, Desktop    ,                     0,                 1, Yes
   4452, Male  ,  16, AU     , Free             ,             60,                    9,      0.6 , Desktop    ,                    39,                 0, No
   4453, Female,  55, PK     , Free             ,            179,                   44,      0.3 , Web        ,                    20,                 0, No
   4454, Female,  42, PK     , Student          ,            224,                   63,      0.32, Web        ,                     0,                 1, Yes
   4455, Male  ,  54, UK     , Premium          ,            225,                   24,      0.53, Desktop    ,                     0,                 1, No
   4456, Other ,  52, IN     , Family           ,             74,                   79,      0.26, Desktop    ,                     0,                 1, No
   4457, Female,  39, PK     , Premium          ,            226,                   71,      0.02, Mobile     ,                     0,                 1, No
   4458, Female,  55, CA     , Free             ,            285,                   30,      0.33, Mobile     ,                    27,                 0, No
   4459, Male  ,  26, DE     , Family           ,            275,                   19,      0.17, Desktop    ,                     0,                 1, No
   4460, Male  ,  52, US     , Family           ,            247,                   11,      0.04, Web        ,                     0,                 1, Yes
   4461, Other ,  34, DE     , Student          ,            153,                   82,      0.47, Desktop    ,                     0,                 1, No
   4462, Other ,  16, IN     , Free             ,            296,                   77,      0.1 , Web        ,                    22,                 0, No
   4463, Female,  31, UK     , Student          ,            129,                   97,      0.21, Desktop    ,                     0,                 1, No
   4464, Other ,  47, US     , Free             ,            283,                   24,      0.15, Web        ,                    28,                 0, No
   4465, Other ,  30, AU     , Family           ,             79,                   67,      0.22, Desktop    ,                     0,                 1, Yes
   4466, Female,  50, IN     , Family           ,            282,                   19,      0.38, Desktop    ,                     0,                 1, Yes
   4467, Female,  30, IN     , Free             ,            159,                   57,      0.46, Desktop    ,                    15,                 0, No
   4468, Male  ,  20, AU     , Student          ,            147,                   41,      0.19, Mobile     ,                     0,                 1, No
   4469, Male  ,  29, PK     , Free             ,             92,                   96,      0.08, Web        ,                    43,                 0, No
   4470, Male  ,  26, FR     , Free             ,             86,                   65,      0.0 , Desktop    ,                    32,                 0, No
   4471, Other ,  45, AU     , Free             ,            209,                   81,      0.26, Mobile     ,                    26,                 0, Yes
   4472, Male  ,  21, AU     , Premium          ,            157,                   64,      0.4 , Mobile     ,                     0,                 1, Yes
   4473, Other ,  17, US     , Student          ,            224,                    5,      0.25, Web        ,                     0,                 1, No
   4474, Male  ,  34, CA     , Student          ,            278,                   28,      0.25, Desktop    ,                     0,                 1, No
   4475, Other ,  41, UK     , Student          ,            183,                   66,      0.4 , Web        ,                     0,                 1, No
   4476, Other ,  47, FR     , Free             ,            135,                   28,      0.32, Desktop    ,                    34,                 0, No
   4477, Other ,  21, US     , Student          ,             36,                    1,      0.02, Mobile     ,                     0,                 1, No
   4478, Female,  44, CA     , Free             ,            209,                   34,      0.44, Mobile     ,                    19,                 0, No
   4479, Other ,  32, DE     , Family           ,            159,                   88,      0.31, Mobile     ,                     0,                 1, No
   4480, Male  ,  30, IN     , Free             ,            204,                   97,      0.31, Web        ,                     9,                 0, No
   4481, Male  ,  19, DE     , Student          ,            235,                   86,      0.36, Desktop    ,                     0,                 1, No
